1366x768,1349,705
1366x768,1349,667
1280x1024,896,667
1600x900,1583,799
640x960,320,372
640x1136,320,460
1280x800,1920,1083
1920x1080,1138,802
360x592,360,519
1440x900,1423,775
1366x768,1288,673
1600x900,1583,775
360x592,360,519
1440x900,1402,758
1440x900,1423,775
1680x1050,1518,929
1440x900,1440,703
2560x1600,1314,920
2880x1800,1440,715
768x1024,1024,691
2560x1440,2179,901
1360x768,83,13
1280x800,1209,706
1366x768,1035,615
1680x1050,1382,830
1920x1080,1644,856
1366x768,1349,643
3840x2400,1635,912
1920x1080,1842,951
601x914,601,801
1280x800,1265,662
1920x1200,1895,1143
2560x1600,1496,1492
640x480,624,480
1680x1050,1230,920
1439.9999,303,480
1680x1050,1680,988
2560x1440,2135,1186
1920x1080,1903,977
2560x1440,1279,1342
1680x1050,1118,885
2880x1800,1282,730
2560x1600,1245,683
1920x1200,1332,1035
1920x1200,1094,1086
1440x900,1187,735
1366x768,1349,667
3360x2100,1280,775
1920x1200,1895,1143
1920x1200,1895,1143
1920x1080,1164,700
640x1136,320,460
1920x1200,1920,1105
1600x900,1583,809
1366x768,1349,600
1366x768,1349,631
1920x1080,1905,992
1920x1080,1903,955
1920x1200,1903,1075
360x640,360,567
1920x1080,1903,955
1280x800,1263,666
3360x2100,1307,681
1600x900,1583,785
1280x800,1234,680
1440x900,1423,799
1600x900,1583,799
1680x1050,1665,1015
1280x800,1280,648
1440x900,1423,799
1920x1080,1905,922
1920x1080,1903,920
1440x900,1440,692
640x960,320,372
1600x900,1006,736
1366x768,1351,631
2560x1600,1280,728
1280x800,1263,666
1920x1200,1507,841
360x640,360,567
2560x1440,2543,1315
1280x1024,1202,845
1080x1920,360,567
1680x1050,1663,935
1440x900,1259,802
768x1024,1024,672
1680x1050,1195,831
1366x768,1349,643
1680x1050,1664,955
1920x1080,1386,858
1280x1024,1085,700
1440x900,1324,652
1024x768,1007,657
640x960,320,372
2880x1800,1438,775
1366x768,1349,667
768x1024,1024,691
1680x1050,1680,860
1920x1200,1353,768
1920x1080,1899,947
1920x1200,0,0
1680x1050,1663,929
320x568,320,460
1366x768,1363,681
1920x1080,1903,955
1280x1024,1263,898
1920x1200,1903,1115
1920x1200,1906,1072
1920x1080,1326,790
1920x1080,1401,858
1366x768,1349,640
1440x822,1263,760
1920x1080,1903,943
1280x800,1263,666
1920x1080,1899,947
1920x1200,1917,1102
1280x1024,1263,939
2880x1800,1120,535
2048x1152,1401,678
2880x1800,1171,642
1280x1024,1263,963
2880x1800,1171,642
1920x1080,1903,995
640x960,320,372
1920x1080,1550,916
1440x900,1440,802
2560x1440,1404,1171
1920x1080,1161,927
1600x900,1583,799
1920x1080,1825,1007
1366x768,1349,667
1366x768,1349,643
1600x900,1583,799
1920x1080,781,771
1920x1080,1907,907
1920x1080,1903,995
1600x900,1583,756
1920x1080,976,927
3360x2100,1420,894
1920x1080,1903,1018
1360x768,83,13
1366x768,1349,600
371x619,371,563
1920x1200,1221,959
360x640,360,567
1920x1080,1903,921
1600x900,1583,756
2880x1800,1425,697
1920x1080,1767,975
1280x800,0,0
3840x2400,1737,838
1440x900,1044,733
640x1136,320,460
1439.9999,303,480
1707x960,1689,821
1920x1080,1903,936
1920x1200,1903,1065
640x1136,320,460
1440x900,1095,633
1920x1080,1903,946
1920x1200,1895,1143
1920x1080,1658,894
1920x1200,1048,1047
1600x900,1007,768
1600x900,1478,776
768x1024,768,927
1920x1200,1895,1143
1280x800,1277,702
1920x1080,1164,700
1920x1080,948,969
1366x768,1349,628
640x1136,320,460
1440x900,1423,775
1366x768,1349,624
1920x1080,1585,840
3360x2100,1481,881
1280x800,1280,619
1920x1080,1562,841
540x960,360,615
1366x768,1302,682
1680x1050,1507,904
1536x2048,1024,669
360x640,360,567
598x360,598,287
1280x1024,1263,855
1366x768,1349,667
1280x1024,1263,923
1920x1080,1359,744
1366x768,1351,644
2560x1440,1899,962
1600x900,1583,785
5760x1200,1895,1143
1600x900,1583,763
1920x1080,1903,995
2880x1800,1280,706
1280x1024,1263,899
1440x900,1423,779
1366x768,1349,631
1280x1024,1263,923
1920x1080,1903,979
1440x900,1423,817
1920x1080,1280,956
1366x768,1349,657
2560x1600,1265,610
960x552,960,439
1920x1080,1232,632
640x960,320,460
1440x900,1440,715
1024x600,1024,496
1920x1080,1461,911
1366x768,1349,667
1536x2048,768,928
1366x768,1037,665
2560x1440,2162,1284
960x552,960,439
640x1136,320,460
598x360,598,287
1366x768,1349,643
1439.9999,303,480
720x1280,360,640
1440x900,1440,706
1680x1050,593,916
1440x900,1319,714
1280x1024,1198,927
2560x1440,2543,1339
800x600,83,13
1440x900,1423,749
2880x1800,1240,736
2560x1440,1059,1259
384x598,384,525
1920x1200,1903,1109
1680x1050,1332,873
1366x768,1351,602
1680x1050,1148,618
1920x1080,933,951
1366x768,1349,667
1920x1080,1470,935
1920x1200,1903,1042
2560x1440,2547,1212
1366x768,1349,643
800x600,1067,752
1920x1080,1905,959
1920x1080,1903,979
1280x1024,1253,913
1440x900,1319,718
1680x1050,1663,934
1536x864,1519,718
1280x752,1280,665
1439.9999,303,480
3360x2100,1680,880
1920x1040,1328,705
1680x1050,1680,934
320x534,320,460
1680x1050,1680,857
1280x800,1280,633
1440x900,1380,665
800x1280,601,776
1680x1050,621,450
1440x900,1440,802
360x592,360,519
600x912,600,887
1366x768,1349,681
1920x1080,1363,902
1280x1024,1263,933
1600x900,1583,775
1920x1080,1164,700
1920x1080,1216,919
1280x800,1280,775
1280x800,1280,719
1600x900,1583,760
1440x900,1440,731
1280x800,1280,775
1280x1024,1263,923
1366x768,1349,624
600x912,600,800
1920x1080,1840,994
1280x1024,1263,905
1366x768,1349,643
1280x800,1263,675
1280x800,1263,689
1366x768,1349,600
1440x900,1421,724
1366x768,1366,638
1920x1080,1393,901
1366x768,1349,638
3840x2400,1280,1174
1536x864,1536,747
1080x1776,360,515
1920x1080,1920,922
1920x1080,1552,937
1280x800,1280,673
1920x1080,1903,969
2560x1440,819,879
3360x1050,1559,825
1600x900,1006,736
1920x1200,1299,1002
1440x900,1408,695
1366x768,1349,705
1440x900,1264,760
1920x1080,1903,954
1360x768,1343,667
1366x768,1287,683
1920x1200,1903,1139
1920x1080,1899,919
1680x1050,1663,887
2560x1440,1221,812
800x1206,962,529
1920x1080,1290,741
1280x1024,1264,935
1600x900,1583,815
1280x1024,1263,933
1366x768,1349,653
1920x1080,1903,995
1280x800,1280,648
2560x1440,2480,1271
1920x1080,1841,1012
1600x900,1006,736
1366x768,1351,582
1440x900,1423,736
1366x768,1349,621
1366x768,858,512
2560x1440,1265,1342
2880x1800,1425,783
1920x1080,1903,912
1600x900,1583,764
720x1280,360,532
1366x768,1302,682
1920x1080,1903,955
1366x768,1349,596
1280x1024,1263,939
1680x1050,1663,965
1280x1024,1263,865
1920x1200,1218,947
1920x1080,1903,979
1920x1080,1903,942
480x800,480,728
1600x900,1583,770
1280x1024,1263,864
1440x900,1423,775
1366x768,1349,643
1920x1080,1903,1019
1680x1050,1665,1015
1920x1080,1920,906
1366x768,1287,706
1920x1080,1903,920
2880x1800,1264,691
2560x1440,1707,1368
1920x1080,1903,955
1920x1080,1903,955
1366x768,1017,619
1920x1080,1903,979
1920x1080,1903,904
1600x900,1544,814
1366x768,1350,631
1366x768,1349,610
1680x1050,621,450
1440x900,1291,826
1600x900,1583,799
1366x768,1287,683
1920x1200,1903,1139
1440x900,1440,802
1920x1080,1903,979
1920x1080,1858,955
1920x1080,1645,1008
320x480,320,367
2560x1600,1276,703
1600x900,1583,775
1280x800,1280,648
2560x1600,1280,565
1680x1050,1663,934
1920x1080,1351,982
2880x1800,1098,779
1920x1080,1903,979
1600x900,1521,796
1920x1200,1920,1009
2560x1440,2303,1223
1920x1080,1903,955
4200x2625,1329,765
1366x768,1351,765
768x1024,768,927
1440x900,1423,775
1366x768,1362,630
1680x1050,1680,848
1366x768,1349,670
1366x768,1351,652
1366x768,1349,667
1920x1080,1903,946
1280x800,1278,664
2048x1152,1425,901
1920x1080,1903,912
1366x768,1349,600
1920x1080,929,946
3840x2400,1552,1068
2560x1440,1164,1297
1920x1080,1903,1017
1920x1200,2537,1465
1920x1080,1899,993
3168.0000,1179,657
2560x1440,0,0
1280x1024,1265,904
1440x900,1281,783
1920x1080,1920,963
1920x1080,823,654
1280x800,762,633
1440x900,1439,727
1366x768,1366,661
1280x1024,1263,887
1920x1200,1288,970
1440x900,1436,806
1920x1080,1699,848
1920x1080,1164,700
1920x1080,1920,963
1600x900,1583,775
2560x1440,1746,1034
1600x900,1583,766
1680x1050,1678,866
1600x900,1583,809
360x640,360,592
1600x900,1104,736
1600x900,1583,775
1920x1080,1920,883
1920x1080,1841,995
1920x1080,1164,700
1280x800,1280,606
1920x1080,1903,965
1366x768,1349,677
1920x1080,1903,895
1920x1080,1903,943
1360x768,1183,590
2560x1080,2543,977
320x534,320,458
1920x1200,1901,1106
1680x1050,1665,1015
1280x1024,1263,899
1680x1050,1642,956
1080x1920,360,615
1680x1050,1665,952
1920x1200,1550,949
2560x1600,1280,702
640x960,480,256
1680x1050,1642,956
1680x1050,1663,978
2880x1800,1292,720
1680x1050,1642,956
1920x1080,1532,969
1920x1080,1805,868
1080x1920,360,615
1920x1080,1721,772
1440x900,1440,713
1920x1080,1728,934
1440x900,1354,678
1920x1080,1903,917
1400x1050,1379,964
1440x900,1436,806
1920x1080,1903,921
1680x1050,1663,887
1366x768,1349,667
1600x900,1584,769
1920x1080,1265,938
1600x900,1585,689
1920x1080,1681,982
1680x1050,1663,979
1920x1080,1263,707
1680x1050,1663,925
1920x1080,1903,922
360x592,360,519
1280x1024,1263,963
1366x768,1349,624
1920x1080,927,925
2560x1440,589,601
2560x1440,1320,921
1280x800,1263,671
2560x1080,1838,861
1920x1080,1904,959
1366x768,650,596
1920x1080,1903,936
1680x1050,1663,949
1366x768,1349,643
1920x1080,943,986
1600x900,1583,809
2560x1600,1280,622
1280x1024,1111,649
1280x1024,1111,649
1680x1050,1663,925
3840x2400,1769,1031
1920x1200,1024,768
1920x1080,1920,954
320x568,320,460
1680x1050,1296,794
1280x800,1034,631
2880x1800,1256,615
1280x1024,1218,918
1440x900,1424,721
1600x900,1565,757
1920x1080,1699,900
2560x1440,1155,853
1920x1200,1375,778
2880x1800,1440,713
1920x1080,1905,1018
1366x768,1349,667
1920x1080,1903,909
1920x1200,1049,1047
1920x1080,1200,587
1366x768,1349,633
1366x768,1363,647
3840x2400,1920,1079
343x571,342,521
1366x768,1349,631
640x960,320,356
1366x768,1349,643
1920x1080,1903,957
720x1280,360,615
1366x768,1302,656
2560x1600,1582,1413
1536x864,1519,698
1920x1080,1164,700
1366x768,1349,621
1920x1080,1583,943
3360x2100,1680,929
1920x1080,1903,995
1920x1080,1518,788
1680x1050,1665,919
1920x1200,1903,1096
1280x800,1280,589
1280x720,1263,535
1280x1024,1263,963
1280x800,1263,666
1366x768,1349,667
1920x1080,1903,989
1680x1050,1328,800
1366x768,1281,649
1920x1080,1903,953
1280x1024,1263,939
1024x768,1008,653
1200x675,1200,616
1280x1024,1264,886
2560x1440,1440,729
1600x900,1104,736
3840x2400,1920,1013
1280x1024,1207,930
1440x900,1440,704
1280x800,1263,709
1152x864,1152,739
1920x1200,1320,990
1920x1080,1903,955
1366x768,1340,567
1680x1050,1905,918
1366x768,1351,656
1600x900,1583,746
1366x768,1351,660
1366x768,1349,677
1366x768,393,457
1280x1024,1108,875
1920x1080,1903,1009
1366x768,1349,681
2560x1440,1821,1201
3360x2100,1680,952
1920x1080,1903,952
1920x1080,1903,955
1920x1080,1801,817
1280x800,1263,687
640x1136,320,504
1920x1080,1903,955
1280x1024,1263,895
1280x1024,1189,939
1920x1080,1903,904
1920x1080,1903,995
360x592,360,519
1624x1015,1355,855
640x1136,320,460
640x1136,320,460
1920x1080,1856,863
1440x900,1291,826
1920x1080,1752,905
1366x768,1340,567
1366x768,1366,661
1920x1200,1413,706
640x960,320,372
1280x1024,1218,918
1280x800,1263,657
1920x1080,1903,979
1440x900,1423,802
1440x900,1388,722
2560x1440,1661,956
1680x1050,1663,913
1920x1080,902,974
1366x768,1351,645
1680x1050,1663,933
1680x1050,1663,933
320x568,320,568
1366x768,1349,600
2560x1440,1389,739
1366x768,1349,673
384x592,384,519
1920x1080,1899,949
1280x800,1280,774
2560x1600,1098,624
1440x900,1423,763
1920x1080,1899,949
2560x1440,1265,1141
1920x1080,1657,833
2560x1440,1392,1323
1920x1080,1903,955
1440x900,1297,792
1920x1080,1697,929
1920x1080,927,925
1360x768,1343,631
1280x752,1280,665
1920x1080,1164,700
1920x1080,1267,900
768x1024,768,1024
1366x768,1353,638
1366x768,1351,683
1536x864,1519,698
1366x768,1349,643
1366x768,1349,633
2560x1440,1783,1119
1920x1200,1578,1004
1366x768,1349,657
1920x1080,1904,906
1366x768,1349,653
480x800,320,460
1440x900,1424,727
1920x1080,1903,995
1920x1080,1903,979
1280x800,1280,738
1920x1080,1164,700
2880x1800,819,736
1366x768,1349,707
1920x1080,1903,920
2880x1800,1224,725
1440x900,1423,789
1920x1200,1905,1099
1920x1080,1903,995
1366x768,1349,641
1920x1080,927,925
2880x1800,1440,779
1920x1200,1440,806
1680x1050,1663,965
1920x1080,1071,870
1920x1200,1893,1051
4800x3000,1524,773
1280x1024,1265,911
1280x768,1263,653
1280x800,1264,711
1920x1080,1137,982
1366x768,1349,667
1920x1200,1326,1072
1920x1200,1903,1063
1680x1050,1665,891
1280x1024,1189,939
1920x1080,1903,979
1920x1080,1903,955
1440x900,1423,789
1366x768,1351,656
1920x1080,1280,657
1366x768,1349,634
1280x800,1276,706
1440x810,1423,700
1440x900,1239,752
1440x900,1423,775
1920x1080,1903,995
1920x1080,1841,995
1920x1080,1903,979
1920x1080,1903,703
1050x1680,1672,877
1440x810,1423,700
1600x900,1583,799
1920x1080,1210,786
1920x1080,1903,956
1600x900,1583,815
1366x768,1349,624
2880x1800,1234,678
1680x1050,1663,949
2560x1600,1280,629
640x1136,320,568
1920x1080,1903,955
1366x768,1349,667
1366x768,1349,667
1600x900,1104,736
1920x1080,1903,969
1280x800,1265,654
1920x1200,1903,1075
1424x800,1407,700
1920x1080,813,877
2560x1440,1114,717
1920x1080,1903,917
1920x1080,1905,993
1366x768,1349,643
1366x768,1351,653
1280x800,1240,703
1920x1080,1903,979
1366x768,1365,647
1280x1024,981,839
1366x768,1349,643
1440x900,1395,783
1366x768,1351,663
1280x1024,1263,963
1440x900,1422,740
2880x1800,1363,735
2560x1600,1280,705
960x564,960,451
1920x1200,1114,832
320x240,0,0
1366x768,1349,653
800x1232,800,1207
1440x900,1440,735
1600x900,1583,732
320x568,320,504
720x1280,360,567
1920x1080,1077,610
1344x840,1327,747
1600x900,1583,732
1920x1080,927,925
1680x1050,1663,887
1920x1080,1164,700
1600x900,1583,798
1600x900,1583,799
1680x1050,1338,886
1920x1080,1856,994
1600x900,1583,732
1680x1050,1338,886
1920x1080,1903,936
2880x1800,1009,720
1364x768,1348,622
1920x1080,1406,832
1440x900,1423,799
640x1136,320,460
1920x1080,890,948
1920x1080,1280,964
1680x1050,1069,878
2560x1600,1280,665
1920x1080,1903,979
2560x1600,1895,1444
1440x900,1423,785
1366x768,1349,623
1920x1080,1903,979
1920x1080,1905,971
1920x1080,1903,912
2880x1800,1057,735
1920x1080,1905,947
1920x1080,1077,610
2880x1800,1440,779
2560x1440,1330,1282
2560x1440,1642,1287
1600x1200,1583,1075
1920x1080,1903,955
1366x768,1351,649
1366x768,1349,657
2048x1536,1024,768
2560x1440,1632,1342
1920x1200,1627,779
1366x768,1287,673
1600x1200,1331,366
1920x1200,1255,690
2560x1440,1212,1201
2560x1440,1541,1259
1280x800,1263,689
1360x768,1343,653
1680x1050,1663,925
1366x768,1349,641
2560x1440,1525,1218
1280x960,1259,875
1440x900,1215,663
1366x768,1349,657
1280x800,1280,679
1600x900,1583,799
1440x900,1354,752
1280x800,1265,622
1680x1050,1663,905
1680x1050,1663,905
1920x1080,1720,929
1440x900,1440,713
1680x1050,1663,935
1366x768,1366,638
2560x1440,1366,673
1280x800,1265,679
1440x900,1424,727
1280x800,1280,679
1920x1080,1903,955
1600x900,1583,839
1366x768,1349,667
1920x1080,1206,897
1600x900,1005,728
1600x1000,1600,910
1366x768,1349,667
1280x800,1156,662
1440x900,1440,758
1440x900,400,821
1920x1080,1425,779
1920x1080,1257,864
2880x1800,1440,779
1366x768,1349,667
1366x768,1349,643
1920x1080,1903,957
1920x1080,1903,979
960x552,960,439
1920x1200,1920,1023
1536x2048,1024,692
2560x1600,1280,702
2560x1600,1280,638
1360x768,1360,673
1024x768,1024,768
640x960,320,372
1680x1050,1663,935
1440x900,1381,702
1920x1080,1901,1019
1920x1080,1903,969
1366x768,1366,617
1280x800,1280,696
960x552,960,439
1366x768,1349,600
1920x1080,1317,974
1920x1200,1486,779
1920x1200,1089,980
1280x752,1280,640
1920x1080,1755,928
1438x808,1438,685
1920x1080,1401,856
1920x1080,1903,917
400x640,400,567
1280x800,1905,963
1920x1080,1903,965
1366x768,1349,677
480x800,320,533
1366x768,1321,651
2560x1440,2265,1180
2560x1440,1118,1085
1440x900,1426,715
384x592,384,519
1280x800,1263,687
1920x1080,1903,946
1600x1000,1600,910
1600x900,1489,776
1366x768,1349,635
960x552,960,527
1680x1050,1663,925
1920x1080,1903,979
384x592,384,519
1536x2048,768,1024
1920x1080,945,861
1600x900,1583,674
1366x768,1349,597
1920x1080,1258,622
1366x768,1349,653
1024x819,1007,710
1920x1080,1903,955
1680x1050,1678,885
540x960,360,567
1280x1024,1212,963
1600x900,1585,765
1920x1080,1903,979
1920x1200,1172,874
1920x1080,1903,979
1366x768,1349,657
960x552,960,527
1440x900,1281,779
1600x900,1583,809
320x480,320,455
1280x768,1280,720
1920x1080,1905,994
2560x1440,1392,807
2880x1800,1440,779
1280x800,849,647
1920x1080,1903,989
1536x864,1519,765
2560x1440,1249,1282
360x640,360,567
1440x900,1423,785
1366x768,1349,667
1920x1080,1518,927
1600x1000,1600,910
640x960,320,356
1920x1080,1903,965
1920x1200,1903,1037
1600x900,1489,776
1920x1080,1670,963
1366x768,1287,707
1920x1080,1903,955
1366x768,1349,625
2560x1440,1786,922
1440x900,1423,799
1440x900,1439,730
1366x768,1349,677
1920x1080,1378,923
1920x1200,1903,1075
1920x1080,1903,895
1366x768,1349,643
1024x819,1007,705
1600x900,1585,758
1600x900,1583,785
1440x900,1423,777
1920x1080,1920,985
1920x1080,1423,783
1280x1024,1263,899
1745x982,1500,655
1920x1080,1903,955
1680x1050,1216,914
1440x900,1305,714
2880x1800,1440,729
1440x900,1423,785
1280x800,1278,702
3840x2400,1920,1064
1536x864,1494,716
1920x1080,1842,886
2880x1800,1263,779
1920x1080,1905,971
1920x1080,1403,927
1093x614,1078,532
1920x1080,1903,995
1280x1024,1263,917
1920x1080,927,925
384x592,384,567
1920x1080,1905,985
1920x1080,1903,976
1920x1080,1548,767
1920x1080,1905,984
1280x1024,1263,899
1600x1200,1585,1088
1920x1080,1841,1019
1920x1080,1903,976
1366x768,1349,667
1366x768,1349,667
1280x1024,1264,963
1280x1024,1263,894
1920x1080,1903,972
1280x1024,1263,923
1440x900,705,787
1366x768,1349,624
1680x1050,1663,965
2560x1440,2180,1240
1680x1050,1430,884
1920x1200,1606,991
1440x900,1425,728
1920x1080,1905,875
1680x1050,1665,922
1920x1080,1920,911
1920x1080,1903,965
1366x768,1351,682
2560x1440,2436,1240
1600x900,1585,783
1920x1080,1903,911
1680x1050,1664,965
1366x768,1286,659
1920x1080,1903,979
1920x1080,1396,717
1920x1080,1899,971
1600x1200,1583,1075
360x640,360,567
1366x768,1349,667
1920x1080,1919,908
1366x768,1366,566
1440x900,1423,791
1440x900,1423,794
1920x1080,1905,995
2560x1440,1390,735
1920x1080,1905,949
1366x768,1349,660
2560x1600,1135,705
2560x1440,2543,1339
384x592,384,567
1024x600,1009,514
1600x1000,1600,910
1366x768,1349,643
1600x900,1585,809
640x1136,320,460
1920x1080,1841,995
1280x800,1265,635
1366x768,1349,667
1366x768,1349,667
1301x731,1301,595
1600x900,1583,775
1920x1080,1164,700
1366x768,1286,682
1366x768,1286,682
1280x1024,1200,938
1366x768,992,595
1280x800,1276,683
1920x1080,1903,945
1600x900,1583,799
1920x1080,1900,987
1920x1080,1928,892
1366x768,1349,667
2880x1800,1150,774
1600x1200,1240,804
1366x768,1349,657
1920x1080,1920,1017
2560x1600,1135,705
1920x1080,1903,963
1680x1050,1370,789
1366x768,1278,648
2880x1800,1185,711
1920x1080,1893,927
2560x1440,1705,1116
1920x1200,668,788
1280x800,1265,637
1280x1024,1263,925
1366x768,1349,643
1280x800,1263,656
1680x1050,1663,925
1680x1050,1663,953
1440x900,1259,956
1440x900,1423,789
1366x768,1349,607
360x640,360,615
1920x1080,1544,803
1920x1080,1920,955
1920x1200,1903,1024
1920x1200,1903,1024
2880x1800,1439,779
2880x1800,1360,722
1366x768,1349,643
1600x1000,1600,910
1600x900,1583,799
1920x1080,1903,936
1366x768,1349,667
1680x1050,1663,925
1440x900,1423,799
1600x1200,1583,1070
1920x1080,1899,947
1920x1080,1127,779
1280x800,1119,610
1440x900,1439,751
1920x1080,1903,965
1680x1050,1663,965
1920x1200,1903,1085
1680x1050,1680,840
1920x1080,1840,968
1680x1050,1058,552
1360x768,1344,655
1366x768,1349,600
1366x768,1286,682
2560x1600,1265,610
720x1280,360,572
1366x768,1349,696
1920x1080,1903,955
1280x800,1279,637
1366x768,1302,656
1920x1080,1642,941
1280x800,1265,681
1280x800,1279,637
1280x800,1280,671
1680x1050,1216,936
1920x1080,1905,904
1366x768,1091,559
1920x1200,958,1076
1920x1080,1905,964
1360x768,1343,667
1366x768,1351,681
1680x1050,1663,989
1920x1080,1841,1019
356x593,355,539
569x320,569,270
640x1136,320,460
1920x1080,1903,913
1440x900,1291,826
2560x1440,2064,1414
1280x800,1220,642
1280x1536,1024,1024
1366x768,1159,565
1920x1080,1164,700
1366x768,1349,644
1920x1080,948,969
2880x1800,1440,779
1920x1080,1107,845
1366x768,1349,677
1024x768,1007,639
640x360,640,287
2560x1440,1934,1258
640x1136,320,504
1920x1080,1903,1009
1920x1080,927,951
1024x768,400,300
1366x768,1349,666
1366x768,1288,640
1920x1080,1903,979
1920x1080,1903,969
1920x1080,1903,955
1600x900,1528,740
1600x900,1534,757
1600x900,1534,757
1920x1080,1552,865
1366x768,1349,643
2880x1800,1291,739
1920x1080,1904,951
1440x900,1423,799
1920x1080,1903,955
1366x768,1349,657
1920x1080,1903,969
1024x768,1007,634
1920x1080,1903,955
1920x1080,1904,908
1600x900,1583,799
1280x1024,1263,923
864x1536,848,1392
1920x1080,1905,865
1920x1080,1903,979
2560x1600,2543,1442
1920x1080,1904,959
768x1024,1024,691
640x960,320,372
1920x1080,1920,986
1920x1080,1903,946
1920x1080,1903,965
1920x1200,1424,815
1920x1080,1282,806
1920x1080,1903,979
1920x1080,1903,912
1600x900,1024,747
2560x1440,1970,1193
1920x1080,1355,810
1920x1080,1663,871
1050x1680,1033,1012
1280x1024,1263,929
1366x768,909,554
1600x1200,1208,817
2880x1800,1436,739
2560x1440,1474,990
1440x900,1423,775
1600x1200,1208,817
1366x768,1351,678
1680x1050,1666,537
1440x900,1384,775
1920x1200,1881,964
1680x1050,807,878
1680x1050,1120,896
1366x768,849,618
1600x1200,1585,1105
1366x768,1351,604
1440x900,1440,766
2560x1600,1280,661
1366x768,1349,653
1280x1024,1280,878
1366x768,1349,642
384x592,384,519
1920x1200,1903,1075
1440x900,1424,782
1920x1080,927,909
1280x1024,1167,795
1920x1200,1664,919
1440x900,1382,802
2880x1800,1440,758
1600x900,1128,690
1280x1024,1167,795
2560x1600,2480,1515
1366x768,1353,628
1366x768,1349,657
1366x768,1299,682
1440x900,1425,806
2880x1800,1440,802
1920x1080,1164,700
1366x768,1349,667
1280x800,1280,702
1280x1024,1263,939
1920x1080,1903,979
1440x900,1423,747
2560x1440,1339,1306
1680x1050,1663,965
1280x1024,1263,963
1280x1024,1263,923
1920x1080,1903,955
1680x1050,1382,871
2880x1800,1261,802
1920x1080,1164,700
2560x1600,1601,1493
1600x900,1350,740
2880x1800,1425,723
1920x1080,1283,982
1440x900,1425,729
1920x1080,1903,979
1920x1080,1164,700
1920x1200,1747,1064
1680x1050,1663,949
1440x900,1423,777
1680x1050,1391,857
1680x1050,1663,949
720x1280,360,572
1920x1080,1899,971
1920x1200,1520,873
1920x1080,1840,995
1920x1080,1903,979
1920x1080,1910,902
1280x800,1280,774
1366x768,1349,631
1920x1080,1903,995
1360x768,1343,643
1366x768,1350,681
1920x1200,1903,1085
1280x800,1460,755
1366x768,1353,678
1920x1200,1903,1139
1366x768,1349,634
1680x1050,1601,853
320x534,320,460
1680x1050,1663,949
2048x1280,2048,1146
320x534,320,460
1366x768,1349,643
1920x1080,1905,1019
1920x1080,937,421
1920x1080,1905,946
1366x768,1349,667
1280x800,1155,695
640x360,360,567
1366x768,1349,641
1366x768,1351,667
1600x900,775,770
1920x1200,1903,1075
1366x768,1349,634
1280x800,1277,641
1280x800,1263,673
1920x1080,1903,946
1366x760,913,651
1680x1050,1621,944
960x552,960,439
1920x1200,1725,885
1920x1080,1903,965
1680x1050,1478,845
1366x768,1349,647
1920x1080,1903,979
3840x2400,1920,1079
1600x900,1583,775
1280x1024,1152,889
1920x1200,1903,1075
1440x900,1422,646
1440x900,1402,802
1920x1200,1903,1115
1680x1050,1044,753
1920x1080,1164,700
1440x900,1423,775
2560x1600,1261,683
1280x720,1263,581
1920x1080,1802,1019
1920x1080,1179,927
1920x1080,1903,953
2048x1152,2031,1009
1440x900,1423,775
1440x900,1362,810
2560x1440,1497,846
1920x1080,1704,948
1920x1080,1905,895
1920x1080,1905,895
2560x1440,2376,1342
1920x1080,1903,986
1920x1080,1903,886
2560x1600,1024,614
1280x1024,1202,760
1920x1080,1904,956
1366x768,1349,667
1366x768,1349,653
1920x1200,1903,1109
1920x1080,1903,955
1440x900,1440,776
2560x1440,1411,1119
1920x1080,1920,936
1920x1080,901,982
2560x1440,2067,1323
1440x900,1349,806
1920x1080,1903,989
2880x1800,1360,832
640x1136,320,460
1920x1200,1543,994
1920x1080,1903,965
1920x1080,1903,937
1680x1050,1426,955
2560x1440,1737,1196
2560x1600,1070,702
1600x900,777,766
1920x1080,1903,918
2560x1440,1676,1056
1920x1080,1489,882
1680x1050,1663,949
1920x1080,1043,907
1920x1080,1903,955
2880x1800,1440,764
1440x900,1423,785
2560x1440,1584,917
1920x1080,1806,1019
1920x1080,1903,955
1440x900,1139,715
2880x1800,1360,831
1920x1200,1809,1102
2560x1440,1637,1196
1366x768,1349,621
1920x1080,892,1024
1920x1080,1903,956
1920x1200,1920,1031
1920x1080,1905,995
1680x1050,1680,916
1440x900,1139,715
1920x1080,1903,1019
2560x1440,1071,1087
2880x1800,1440,805
1366x768,1349,667
1280x800,1280,625
1366x768,1349,643
360x640,360,567
1080x1920,360,615
1920x1080,927,925
1280x800,1219,662
1600x900,1583,799
384x592,384,519
1366x768,1349,657
640x1136,320,460
2560x1440,2025,1284
1920x1080,1903,955
1440x900,1440,689
1440x900,1423,719
1440x900,1291,826
1920x1080,1840,921
1366x768,1349,667
1600x900,1583,799
3840x2400,1243,648
1366x768,1349,643
1920x1080,1629,875
640x1136,568,276
1366x768,1349,667
1366x768,1080,515
1366x768,1366,647
1366x768,1349,643
1366x768,1362,651
1366x768,751,708
1366x768,1349,643
1280x800,1263,699
1920x1200,1499,850
720x1280,360,615
1280x800,1261,644
1366x768,1286,656
1920x1200,1903,1067
1600x900,1583,775
1920x1080,1902,913
960x552,960,439
1920x1080,1899,971
1280x800,1200,715
1680x1050,1663,893
